Id,Model,Price,Age_08_04,Mfg_Month,Mfg_Year,KM,Fuel_Type,HP,Met_Color,Color,Automatic,CC,Doors,Cylinders,Gears,Quarterly_Tax,Weight,Mfr_Guarantee,BOVAG_Guarantee,Guarantee_Period,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar
666,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,6900,80,1,1998,65307,Petrol,110,1,Blue,0,1600,3,4,5,85,1055,1,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1
667,TOYOTA Corolla 2.0 DSL HATCHB LINEA TERRA 2/3-Doors,8950,71,10,1998,65021,Diesel,72,1,Black,0,2000,3,4,5,185,1115,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
668,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8495,77,4,1998,64280,Petrol,110,0,Red,0,1600,4,4,5,69,1035,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
669,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,6999,71,10,1998,64000,Petrol,110,1,Green,0,1600,5,4,5,85,1070,0,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
670,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,8500,79,2,1998,63918,Petrol,110,0,Silver,0,1600,4,4,5,69,1035,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
671,TOYOTA Corolla Hatchback 1.6 Terra Comfort 2/3-Doors,7499,80,1,1998,63500,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
672,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,77,4,1998,62595,Petrol,110,1,Green,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
673,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,77,4,1998,62285,Petrol,110,1,Red,0,1600,5,4,5,85,1075,1,1,3,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
674,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8950,74,7,1998,61700,Petrol,110,0,Blue,0,1600,5,4,5,85,1070,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
675,TOYOTA Corolla 1.3 16V Linea Terra Liftb 4/5-Doors,7950,75,6,1998,61626,Petrol,86,0,Red,0,1300,5,4,5,69,1035,0,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
676,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,9000,79,2,1998,61165,Petrol,107,1,Red,1,1600,3,4,5,85,1080,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
677,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7750,76,5,1998,60833,Petrol,110,1,Blue,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
678,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8500,72,9,1998,60483,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
679,TOYOTA Corolla 1.6 Linea Terra Comfort 2/3-Doors,9450,79,2,1998,60142,Petrol,110,0,Silver,0,1600,3,4,5,69,1050,1,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
680,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8400,77,4,1998,60000,Petrol,110,1,Green,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
681,TOYOTA Corolla 1.6 16V HATCHBACK LINEA LUNA 2/3-Doors,7950,76,5,1998,59815,Petrol,110,1,Silver,0,1587,3,4,5,85,1055,0,0,6,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
682,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9900,73,8,1998,59240,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0
683,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,8250,70,11,1998,59017,Petrol,107,1,Green,1,1600,3,4,5,85,1080,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
684,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,74,7,1998,58454,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
685,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,8250,80,1,1998,58267,Petrol,110,1,Green,0,1600,5,4,5,85,1070,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
686,TOYOTA Corolla 1.6 HB LINEA LUNA 2/3-Doors,9750,70,11,1998,57829,Petrol,110,0,Grey,0,1600,3,4,5,19,1050,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
687,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8900,78,3,1998,57628,Petrol,110,0,White,0,1600,5,4,5,85,1075,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
688,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,6750,76,5,1998,57263,Petrol,110,1,Green,0,1600,3,4,5,69,1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
689,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,8600,69,12,1998,57096,Petrol,86,1,Blue,0,1300,3,4,5,69,1025,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1
690,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,7800,73,8,1998,56566,Petrol,110,1,Black,0,1600,3,4,5,69,1050,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1
691,TOYOTA Corolla 1.3 16V Linea Terra Liftb 2/3-Doors,9500,79,2,1998,56214,Petrol,86,0,Green,0,1300,3,4,5,69,1015,0,0,6,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
692,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,79,2,1998,55425,Petrol,110,0,Red,0,1600,5,4,5,85,1075,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
693,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,5950,69,12,1998,53809,Petrol,110,1,Grey,0,1600,3,4,5,69,1050,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
694,TOYOTA Corolla 1.6 SDN LINEA TERRA 4/5-Doors,9450,77,4,1998,52900,Petrol,110,1,Green,0,1600,4,4,5,19,1075,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
695,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9750,69,12,1998,52320,Petrol,110,0,Red,0,1600,5,4,5,85,1070,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
696,TOYOTA Corolla 1.6 LL HB 4/5-Doors,8750,75,6,1998,52000,Petrol,110,0,Red,0,1600,5,4,5,19,1075,0,0,6,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
697,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA AUT4 4/5-Doors,8500,73,8,1998,52000,Petrol,110,1,Green,1,1600,4,4,5,85,1065,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
698,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7500,79,2,1998,49827,Petrol,86,1,Green,0,1300,5,4,5,69,1035,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
699,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,7450,80,1,1998,49580,Petrol,110,1,Red,0,1600,4,4,5,69,1035,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
700,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,9800,77,4,1998,48838,Petrol,110,0,Grey,0,1600,3,4,5,85,1055,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
701,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,75,6,1998,48400,Petrol,110,1,Grey,0,1600,5,4,5,85,1075,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
702,TOYOTA Corolla LIFTBACK 1.6 Linea terra 4/5-Doors,7450,70,11,1998,47955,Petrol,110,1,Silver,0,1600,5,4,5,85,1070,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
703,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,10500,78,3,1998,47400,Petrol,86,1,Grey,0,1300,5,4,5,69,1040,1,1,3,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1
704,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8500,77,4,1998,45507,Petrol,110,1,Green,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
705,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,70,11,1998,44850,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,0,1,3,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
706,TOYOTA Corolla 1.6 16V HATCHB GTSI 2/3-Doors,9250,80,1,1998,44444,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0
707,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8500,78,3,1998,43622,Petrol,86,1,Grey,0,1300,4,4,5,69,1000,0,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
708,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,69,12,1998,42800,Petrol,110,1,Black,0,1600,3,4,5,69,1050,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
709,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7500,80,1,1998,42186,Petrol,110,1,Green,0,1600,3,4,5,69,1050,0,1,3,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
710,TOYOTA Corolla 1.6 LB 4/5-Doors,8950,79,2,1998,40093,Petrol,110,0,Red,0,1600,5,4,5,19,1114,0,1,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
711,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,73,8,1998,39168,Petrol,86,0,Red,0,1300,3,4,5,69,1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
712,TOYOTA Corolla 1.6 SDN LINEA TERRA AUT 4/5-Doors,8150,76,5,1998,36537,Petrol,110,0,Red,1,1600,4,4,5,85,1075,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,7600,78,3,1998,36000,Petrol,110,1,Blue,0,1600,3,4,5,69,1050,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
714,TOYOTA Corolla 1.3 3D Linea Terra 2/3-Doors,7750,73,8,1998,34717,Petrol,86,0,Red,0,1300,3,4,5,69,1015,0,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
715,TOYOTA Corolla 1.6 Lin.Terra Aut. 2/3-Doors,9950,78,3,1998,30964,Petrol,110,0,Silver,1,1600,3,4,4,85,1080,1,1,12,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
716,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8450,72,9,1998,26000,Petrol,86,0,White,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
717,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8450,80,1,1998,23000,Petrol,86,0,Blue,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
718,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,10845,72,9,1998,19000,Petrol,86,0,Grey,0,1300,3,4,5,69,1015,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
719,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7250,70,11,1998,16916,Petrol,86,1,Grey,0,1300,3,4,5,69,1015,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
